timestamp,state,ear,eyes_closed_sec,yaw,head_turned_sec
1769708741.5324864,FOCUSED,0.31000967675038826,0.0,0.0714260495449253,0.0
1769708743.0935998,AWAY,0.29272952730749136,0.0,0.39628762270303275,0.05393815040588379
1769708750.319477,FOCUSED,0.23444947580265646,0.0,-0.09094818448135877,0.0
